Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            68163742,Hz,              -72.72, dBm,            68163742,Hz,              -71.89, dBm,
            68178519,Hz,              -71.84, dBm,            68178519,Hz,              -71.99, dBm,
            68193296,Hz,              -72.27, dBm,            68193296,Hz,              -72.55, dBm,
            68208073,Hz,              -71.66, dBm,            68208073,Hz,              -71.56, dBm,
            68222850,Hz,              -70.64, dBm,            68222850,Hz,              -70.73, dBm,
            68237627,Hz,              -70.04, dBm,            68237627,Hz,              -70.47, dBm,
            68252404,Hz,              -71.13, dBm,            68252404,Hz,              -70.86, dBm,
            68267181,Hz,              -70.45, dBm,            68267181,Hz,              -70.59, dBm,
            68281958,Hz,              -70.40, dBm,            68281958,Hz,              -70.35, dBm,
            68296735,Hz,              -70.78, dBm,            68296735,Hz,              -70.60, dBm,
            68311512,Hz,              -69.63, dBm,            68311512,Hz,              -69.49, dBm,
            68326289,Hz,              -70.59, dBm,            68326289,Hz,              -70.10, dBm,
            68341066,Hz,              -70.47, dBm,            68341066,Hz,              -69.78, dBm,
            68355843,Hz,              -69.59, dBm,            68355843,Hz,              -69.22, dBm,
            68370620,Hz,              -69.87, dBm,            68370620,Hz,              -69.96, dBm,
            68385397,Hz,              -68.94, dBm,            68385397,Hz,              -69.13, dBm,
            68400174,Hz,              -69.82, dBm,            68400174,Hz,              -69.50, dBm,
            68414951,Hz,              -69.17, dBm,            68414951,Hz,              -69.08, dBm,
            68429728,Hz,              -68.86, dBm,            68429728,Hz,              -69.08, dBm,
            68444505,Hz,              -68.80, dBm,            68444505,Hz,              -68.54, dBm,
            68459282,Hz,              -69.88, dBm,            68459282,Hz,              -69.16, dBm,
            68474059,Hz,              -68.78, dBm,            68474059,Hz,              -68.48, dBm,
            68488836,Hz,              -68.50, dBm,            68488836,Hz,              -68.23, dBm,
            68503613,Hz,              -69.02, dBm,            68503613,Hz,              -68.53, dBm,
            68518390,Hz,              -67.54, dBm,            68518390,Hz,              -67.73, dBm,
            68533167,Hz,              -68.63, dBm,            68533167,Hz,              -68.26, dBm,
            68547944,Hz,              -68.10, dBm,            68547944,Hz,              -67.85, dBm,
            68562721,Hz,              -67.43, dBm,            68562721,Hz,              -67.61, dBm,
            68577498,Hz,              -67.72, dBm,            68577498,Hz,              -67.87, dBm,
            68592275,Hz,              -67.32, dBm,            68592275,Hz,              -67.25, dBm,
            68607052,Hz,              -68.18, dBm,            68607052,Hz,              -67.99, dBm,
            68621829,Hz,              -67.85, dBm,            68621829,Hz,              -67.91, dBm,
            68636606,Hz,              -68.51, dBm,            68636606,Hz,              -67.84, dBm,
            68651383,Hz,              -68.62, dBm,            68651383,Hz,              -68.16, dBm,
            68666160,Hz,              -67.72, dBm,            68666160,Hz,              -67.68, dBm,
            68680937,Hz,              -67.95, dBm,            68680937,Hz,              -67.42, dBm,
            68695714,Hz,              -67.66, dBm,            68695714,Hz,              -67.57, dBm,
            68710491,Hz,              -67.36, dBm,            68710491,Hz,              -66.87, dBm,
            68725268,Hz,              -67.87, dBm,            68725268,Hz,              -67.77, dBm,
            68740045,Hz,              -67.48, dBm,            68740045,Hz,              -66.87, dBm,
            68754822,Hz,              -67.05, dBm,            68754822,Hz,              -67.10, dBm,
            68769599,Hz,              -68.03, dBm,            68769599,Hz,              -67.73, dBm,
            68784376,Hz,              -66.90, dBm,            68784376,Hz,              -67.04, dBm,
            68799153,Hz,              -66.99, dBm,            68799153,Hz,              -66.85, dBm,
            68813930,Hz,              -67.85, dBm,            68813930,Hz,              -67.01, dBm,
            68828707,Hz,              -66.16, dBm,            68828707,Hz,              -66.35, dBm,
            68843484,Hz,              -65.92, dBm,            68843484,Hz,              -66.13, dBm,
            68858261,Hz,              -66.44, dBm,            68858261,Hz,              -66.36, dBm,
            68873038,Hz,              -67.42, dBm,            68873038,Hz,              -67.30, dBm,
            68887815,Hz,              -67.39, dBm,            68887815,Hz,              -66.81, dBm,
            68902592,Hz,              -66.52, dBm,            68902592,Hz,              -66.55, dBm,
            68917369,Hz,              -65.45, dBm,            68917369,Hz,              -65.97, dBm,
            68932146,Hz,              -66.75, dBm,            68932146,Hz,              -66.46, dBm,
            68946923,Hz,              -66.69, dBm,            68946923,Hz,              -66.40, dBm,
            68961700,Hz,              -67.82, dBm,            68961700,Hz,              -67.08, dBm,
            68976477,Hz,              -67.30, dBm,            68976477,Hz,              -67.05, dBm,
            68991254,Hz,              -67.04, dBm,            68991254,Hz,              -66.85, dBm,
            69006031,Hz,              -66.94, dBm,            69006031,Hz,              -66.51, dBm,
            69020808,Hz,              -67.44, dBm,            69020808,Hz,              -66.64, dBm,
            69035585,Hz,              -66.97, dBm,            69035585,Hz,              -66.60, dBm,
            69050362,Hz,              -67.93, dBm,            69050362,Hz,              -66.64, dBm,
            69065139,Hz,              -67.51, dBm,            69065139,Hz,              -67.34, dBm,
            69079916,Hz,              -66.87, dBm,            69079916,Hz,              -67.37, dBm,
            69094693,Hz,              -67.66, dBm,            69094693,Hz,              -67.26, dBm,
            69109470,Hz,              -67.01, dBm,            69109470,Hz,              -66.96, dBm,
            69124247,Hz,              -67.60, dBm,            69124247,Hz,              -67.21, dBm,
            69139024,Hz,              -66.83, dBm,            69139024,Hz,              -66.96, dBm,
            69153801,Hz,              -67.14, dBm,            69153801,Hz,              -66.83, dBm,
            69168578,Hz,              -66.93, dBm,            69168578,Hz,              -67.09, dBm,
            69183355,Hz,              -66.86, dBm,            69183355,Hz,              -66.86, dBm,
            69198132,Hz,              -67.65, dBm,            69198132,Hz,              -67.41, dBm,
            69212909,Hz,              -68.96, dBm,            69212909,Hz,              -68.02, dBm,
            69227686,Hz,              -67.20, dBm,            69227686,Hz,              -67.31, dBm,
            69242463,Hz,              -67.77, dBm,            69242463,Hz,              -67.59, dBm,
            69257240,Hz,              -67.60, dBm,            69257240,Hz,              -67.36, dBm,
            69272017,Hz,              -68.18, dBm,            69272017,Hz,              -67.79, dBm,
            69286794,Hz,              -67.96, dBm,            69286794,Hz,              -67.51, dBm,
            69301571,Hz,              -68.86, dBm,            69301571,Hz,              -68.30, dBm,
            69316348,Hz,              -69.88, dBm,            69316348,Hz,              -68.53, dBm,
            69331125,Hz,              -67.77, dBm,            69331125,Hz,              -67.69, dBm,
            69345902,Hz,              -67.52, dBm,            69345902,Hz,              -68.20, dBm,
            69360679,Hz,              -68.97, dBm,            69360679,Hz,              -68.78, dBm,
            69375456,Hz,              -69.74, dBm,            69375456,Hz,              -68.73, dBm,
            69390233,Hz,              -68.23, dBm,            69390233,Hz,              -68.47, dBm,
            69405010,Hz,              -68.56, dBm,            69405010,Hz,              -68.27, dBm,
            69419787,Hz,              -68.52, dBm,            69419787,Hz,              -68.25, dBm,
            69434564,Hz,              -70.02, dBm,            69434564,Hz,              -69.03, dBm,
            69449341,Hz,              -69.12, dBm,            69449341,Hz,              -68.97, dBm,
            69464118,Hz,              -69.11, dBm,            69464118,Hz,              -69.05, dBm,
            69478895,Hz,              -71.00, dBm,            69478895,Hz,              -69.56, dBm,
            69493672,Hz,              -69.76, dBm,            69493672,Hz,              -69.53, dBm,
            69508449,Hz,              -70.64, dBm,            69508449,Hz,              -69.67, dBm,
