Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            68414951,Hz,              -68.31, dBm,            68414951,Hz,              -68.03, dBm,
            68429728,Hz,              -69.09, dBm,            68429728,Hz,              -67.86, dBm,
            68444505,Hz,              -67.09, dBm,            68444505,Hz,              -67.42, dBm,
            68459282,Hz,              -68.24, dBm,            68459282,Hz,              -67.63, dBm,
            68474059,Hz,              -68.03, dBm,            68474059,Hz,              -66.88, dBm,
            68488836,Hz,              -67.51, dBm,            68488836,Hz,              -67.17, dBm,
            68503613,Hz,              -67.04, dBm,            68503613,Hz,              -67.07, dBm,
            68518390,Hz,              -66.25, dBm,            68518390,Hz,              -66.67, dBm,
            68533167,Hz,              -67.26, dBm,            68533167,Hz,              -66.57, dBm,
            68547944,Hz,              -67.01, dBm,            68547944,Hz,              -66.83, dBm,
            68562721,Hz,              -68.07, dBm,            68562721,Hz,              -67.12, dBm,
            68577498,Hz,              -66.54, dBm,            68577498,Hz,              -67.07, dBm,
            68592275,Hz,              -67.55, dBm,            68592275,Hz,              -66.79, dBm,
            68607052,Hz,              -66.79, dBm,            68607052,Hz,              -66.64, dBm,
            68621829,Hz,              -67.12, dBm,            68621829,Hz,              -66.49, dBm,
            68636606,Hz,              -66.36, dBm,            68636606,Hz,              -66.29, dBm,
            68651383,Hz,              -66.65, dBm,            68651383,Hz,              -66.34, dBm,
            68666160,Hz,              -66.49, dBm,            68666160,Hz,              -66.15, dBm,
            68680937,Hz,              -66.49, dBm,            68680937,Hz,              -66.17, dBm,
            68695714,Hz,              -66.79, dBm,            68695714,Hz,              -66.23, dBm,
            68710491,Hz,              -66.42, dBm,            68710491,Hz,              -66.31, dBm,
            68725268,Hz,              -66.33, dBm,            68725268,Hz,              -65.91, dBm,
            68740045,Hz,              -65.63, dBm,            68740045,Hz,              -65.87, dBm,
            68754822,Hz,              -66.28, dBm,            68754822,Hz,              -65.98, dBm,
            68769599,Hz,              -66.92, dBm,            68769599,Hz,              -65.87, dBm,
            68784376,Hz,              -65.93, dBm,            68784376,Hz,              -65.78, dBm,
            68799153,Hz,              -66.89, dBm,            68799153,Hz,              -65.79, dBm,
            68813930,Hz,              -66.15, dBm,            68813930,Hz,              -65.93, dBm,
            68828707,Hz,              -66.29, dBm,            68828707,Hz,              -65.59, dBm,
            68843484,Hz,              -66.39, dBm,            68843484,Hz,              -65.99, dBm,
            68858261,Hz,              -66.12, dBm,            68858261,Hz,              -65.60, dBm,
            68873038,Hz,              -65.38, dBm,            68873038,Hz,              -65.38, dBm,
            68887815,Hz,              -65.75, dBm,            68887815,Hz,              -65.65, dBm,
            68902592,Hz,              -65.36, dBm,            68902592,Hz,              -65.66, dBm,
            68917369,Hz,              -65.12, dBm,            68917369,Hz,              -65.42, dBm,
            68932146,Hz,              -65.94, dBm,            68932146,Hz,              -65.47, dBm,
            68946923,Hz,              -66.04, dBm,            68946923,Hz,              -65.43, dBm,
            68961700,Hz,              -65.44, dBm,            68961700,Hz,              -65.10, dBm,
            68976477,Hz,              -65.96, dBm,            68976477,Hz,              -65.50, dBm,
            68991254,Hz,              -65.74, dBm,            68991254,Hz,              -65.44, dBm,
            69006031,Hz,              -65.92, dBm,            69006031,Hz,              -65.27, dBm,
            69020808,Hz,              -65.29, dBm,            69020808,Hz,              -65.37, dBm,
            69035585,Hz,              -65.49, dBm,            69035585,Hz,              -65.22, dBm,
            69050362,Hz,              -64.94, dBm,            69050362,Hz,              -65.06, dBm,
            69065139,Hz,              -65.57, dBm,            69065139,Hz,              -65.83, dBm,
            69079916,Hz,              -66.36, dBm,            69079916,Hz,              -65.67, dBm,
            69094693,Hz,              -66.21, dBm,            69094693,Hz,              -65.87, dBm,
            69109470,Hz,              -65.85, dBm,            69109470,Hz,              -65.86, dBm,
            69124247,Hz,              -66.84, dBm,            69124247,Hz,              -65.79, dBm,
            69139024,Hz,              -65.34, dBm,            69139024,Hz,              -65.82, dBm,
            69153801,Hz,              -66.41, dBm,            69153801,Hz,              -65.84, dBm,
            69168578,Hz,              -67.18, dBm,            69168578,Hz,              -65.96, dBm,
            69183355,Hz,              -64.91, dBm,            69183355,Hz,              -65.90, dBm,
            69198132,Hz,              -66.41, dBm,            69198132,Hz,              -66.09, dBm,
